sensor_type,timestamp_ns,sensor_time_ns,val_x,val_y,val_z
ACCEL,110087246322263,110087243809140,1.0360907,7.5668745,3.7978024
GYRO,110087246601951,110087243809140,-0.15126744,0.14847112,-0.046605285
ACCEL,110087248772992,110087246315754,1.0169371,7.5884223,3.7762547
GYRO,110087249267003,110087246315754,-0.17363797,0.1463406,-0.04554002
GYRO,110087250923461,110087248822369,-0.19707377,0.14207953,-0.043409493
ACCEL,110087251537732,110087248822369,0.98581254,7.60997,3.74513
ACCEL,110087253522003,110087251328983,0.9498995,7.6291237,3.7307649
GYRO,110087254208826,110087251328983,-0.2226401,0.13888375,-0.03914844
ACCEL,110087255971898,110087253835598,0.9235633,7.621941,3.74513
GYRO,110087256385909,110087253835598,-0.24927169,0.1346227,-0.038083173
ACCEL,110087258889190,110087256342212,0.9068039,7.643489,3.7714663
GYRO,110087259560388,110087256342212,-0.27590328,0.12929638,-0.03382212
ACCEL,110087261405180,110087258848827,0.9139865,7.65546,3.8193502
GYRO,110087261690440,110087258848827,-0.30253488,0.12077426,-0.029561065
GYRO,110087263786117,110087261355442,-0.33023173,0.11012163,-0.026365275
ACCEL,110087264062940,110087261355442,0.9115923,7.631518,3.8624458
ACCEL,110087266503096,110087263862056,0.88286185,7.633912,3.9534256
GYRO,110087266811951,110087263862056,-0.35792857,0.09733847,-0.023169484
ACCEL,110087268778409,110087266368671,0.86610246,7.607576,4.032434
GYRO,110087269366013,110087266368671,-0.3834949,0.07922898,-0.01890843
ACCEL,110087271353409,110087268875285,0.83737206,7.6267295,4.1425676
GYRO,110087271595753,110087268875285,-0.40799597,0.0611195,-0.016777903
ACCEL,110087274154555,110087271381900,0.8110358,7.65546,4.2239704
GYRO,110087275188930,110087271381900,-0.42930126,0.04301002,-0.012516848
GYRO,110087276044867,110087273888515,-0.44741073,0.024900537,-0.008255793
ACCEL,110087276693253,110087273888515,0.789488,7.6746135,4.300585
ACCEL,110087279029451,110087276395129,0.7918822,7.693767,4.3939586
GYRO,110087279746221,110087276395129,-0.4633897,0.00785632,-0.0018642114
ACCEL,110087281494346,110087278901744,0.8110358,7.657854,4.4538136
GYRO,110087281914503,110087278901744,-0.47617283,-0.0070573715,0.0045273704
ACCEL,110087284253253,110087281408358,0.84694886,7.6387005,4.518457
GYRO,110087285447419,110087281408358,-0.4857602,-0.018775271,0.011984216
ACCEL,110087286707680,110087283914921,0.87807345,7.6051817,4.57113
GYRO,110087287127523,110087283914921,-0.4921518,-0.027297381,0.017310534
ACCEL,110087290811951,110087286421483,0.9259575,7.5453267,4.6022544
GYRO,110087292553201,110087286421483,-0.49747813,-0.0326237,0.02157159
GYRO,110087292788878,110087288928046,-0.5017392,-0.034754228,0.025832644
ACCEL,110087294251951,110087288928046,0.98341835,7.4974427,4.6285906
GYRO,110087294814659,110087291434608,-0.5038697,-0.033688962,0.02796317
ACCEL,110087295035076,110087291434608,1.0360907,7.463924,4.642956
GYRO,110087296610753,110087293941171,-0.50493497,-0.029427908,0.030093698
ACCEL,110087296981586,110087293941171,1.0672154,7.439982,4.657321
ACCEL,110087299052315,110087296447733,1.0935516,7.4208283,4.666898
GYRO,110087299275753,110087296447733,-0.5070655,-0.021971062,0.031158961
ACCEL,110087302000701,110087298954296,1.0839748,7.4256167,4.666898
GYRO,110087302630440,110087298954296,-0.5081307,-0.008122635,0.03328949
ACCEL,110087303547211,110087301460858,1.0648212,7.4208283,4.6621094
GYRO,110087304295232,110087301460858,-0.5081307,0.0046605286,0.034354754
ACCEL,110087306223982,110087303967421,1.0480618,7.406463,4.633379
GYRO,110087306991169,110087303967421,-0.5081307,0.01957422,0.035420015
ACCEL,110087308629711,110087306473983,1.0432734,7.392098,4.621408
GYRO,110087309294867,110087306473983,-0.5081307,0.037683703,0.037550543
ACCEL,110087311082055,110087308980546,1.0696096,7.3753386,4.5567646
GYRO,110087311286846,110087308980546,-0.51132655,0.056858446,0.038615808
ACCEL,110087313913044,110087311487108,1.0672154,7.3418193,4.5280337
GYRO,110087314338461,110087311487108,-0.5166529,0.07709846,0.03968107
ACCEL,110087316251273,110087313993671,1.074398,7.3442135,4.50888
GYRO,110087316492263,110087313993671,-0.525175,0.0962732,0.041811597
ACCEL,110087318583982,110087316500233,1.0935516,7.349002,4.5160627
GYRO,110087318796951,110087316500233,-0.5347623,0.11118689,0.04500739
ACCEL,110087321429398,110087319006796,1.09834,7.356185,4.547188
GYRO,110087321627419,110087319006796,-0.54861075,0.12077426,0.04607265
ACCEL,110087323545440,110087321513358,1.0935516,7.392098,4.5447936
GYRO,110087323712940,110087321513358,-0.5613939,0.12823111,0.047137916
ACCEL,110087326125753,110087324019921,1.0815806,7.3992805,4.5352163
GYRO,110087326287055,110087324019921,-0.57630765,0.13568796,0.05033371
ACCEL,110087328450492,110087326526483,1.0959458,7.430405,4.5112743
GYRO,110087328586898,110087326526483,-0.5922866,0.14421007,0.053529497
ACCEL,110087331020805,110087329033046,1.1174936,7.428011,4.520851
GYRO,110087331489294,110087329033046,-0.606135,0.1548627,0.05672529
ACCEL,110087333828044,110087331539608,1.1438298,7.418434,4.5232453
GYRO,110087334022211,110087331539608,-0.6210487,0.16445008,0.058855817
ACCEL,110087336424867,110087334046171,1.1725603,7.4016747,4.561553
GYRO,110087337187888,110087334046171,-0.63383186,0.17297219,0.05992108
ACCEL,110087338784294,110087336552733,1.1797429,7.428011,4.619014
GYRO,110087339193253,110087336552733,-0.646615,0.17936377,0.05992108
ACCEL,110087341312680,110087339059296,1.1653777,7.4351935,4.659715
GYRO,110087341497471,110087339059296,-0.6593982,0.1814943,0.060986344
ACCEL,110087343698513,110087341565858,1.134253,7.4615297,4.693234
GYRO,110087344061690,110087341565858,-0.6732466,0.18255955,0.062051605
ACCEL,110087346105544,110087344072421,1.1031284,7.466318,4.7123876
GYRO,110087346274138,110087344072421,-0.6838993,0.1814943,0.0652474
ACCEL,110087348894242,110087346578983,1.0552444,7.4854717,4.7147818
GYRO,110087349147628,110087346578983,-0.6924214,0.18042903,0.069508456
ACCEL,110087351051534,110087349085546,1.0672154,7.466318,4.707599
GYRO,110087351527471,110087349085546,-0.7020087,0.1814943,0.07483477
ACCEL,110087353546117,110087351592108,1.0791864,7.4088573,4.707599
GYRO,110087353681742,110087351592108,-0.71159613,0.1814943,0.076965295
ACCEL,110087355930857,110087354098671,1.1079168,7.3537903,4.683657
GYRO,110087356073357,110087354098671,-0.7201182,0.18362482,0.078030564
ACCEL,110087358450857,110087356605233,1.158195,7.27957,4.657321
GYRO,110087358558565,110087356605233,-0.7286403,0.18575534,0.07590003
ACCEL,110087360775701,110087359111796,1.1845313,7.2221093,4.642956
GYRO,110087361071169,110087359111796,-0.7382277,0.1900164,0.07163898
ACCEL,110087363460492,110087361618358,1.2132617,7.195773,4.6621094
GYRO,110087363583826,110087361618358,-0.7488803,0.19427745,0.06631266
ACCEL,110087366486586,110087364124921,1.2156559,7.2005615,4.7219644
GYRO,110087367114867,110087364124921,-0.76059824,0.19534272,0.058855817
ACCEL,110087369166326,110087366631483,1.2228385,7.231686,4.7698483
GYRO,110087370077784,110087366631483,-0.77231616,0.19108167,0.053529497
GYRO,110087371239294,110087369138046,-0.784034,0.18575534,0.04607265
GYRO,110087374007992,110087371644608,-0.7936214,0.17723323,0.037550543
ACCEL,110087374605961,110087369138046,1.2324153,7.2867527,4.8057613
ACCEL,110087374775180,110087371644608,1.2395979,7.3298483,4.8297033
GYRO,110087376066169,110087374151171,-0.80107826,0.1697764,0.02796317
ACCEL,110087376556013,110087374151171,1.2922704,7.3442135,4.8225207
ACCEL,110087378643096,110087376657733,1.3569138,7.351396,4.8704047
GYRO,110087379227628,110087376657733,-0.8064046,0.16338481,0.01944106
ACCEL,110087381138148,110087379164296,1.4359225,7.3466077,4.968567
GYRO,110087381386638,110087379164296,-0.8106656,0.1548627,0.0087884255
ACCEL,110087383896430,110087381670858,1.4718355,7.382521,5.0906715
GYRO,110087384133253,110087381670858,-0.8127962,0.14101428,-0.0018642114
ACCEL,110087386218461,110087384177421,1.4790181,7.428011,5.263054
GYRO,110087386582888,110087384177421,-0.8127962,0.12183953,-0.013582111
GYRO,110087388588200,110087386683983,-0.8085351,0.09733847,-0.023169484
ACCEL,110087389474971,110087386683983,1.4598645,7.499837,5.397129
GYRO,110087391348565,110087389190546,-0.79894775,0.071772136,-0.031691592
ACCEL,110087392059190,110087389190546,1.4550761,7.5333557,5.507262
ACCEL,110087394045909,110087391697108,1.4239515,7.559692,5.605425
GYRO,110087394615336,110087391697108,-0.7850993,0.044075284,-0.04234423
ACCEL,110087396572992,110087394203671,1.4119805,7.5692687,5.677251
GYRO,110087397455388,110087394203671,-0.7680551,0.015313165,-0.05086634
ACCEL,110087399602888,110087396710233,1.4215573,7.562086,5.7227407
GYRO,110087399908721,110087396710233,-0.7467498,-0.01238369,-0.05619266
GYRO,110087401949398,110087399216796,-0.72224873,-0.037950017,-0.062584236
ACCEL,110087402228044,110087399216796,1.4263457,7.5070195,5.7658362
ACCEL,110087404229294,110087401723358,1.4622587,7.4495587,5.7802014
GYRO,110087405182107,110087401723358,-0.6945519,-0.06245108,-0.071106344
ACCEL,110087406809919,110087404229921,1.4790181,7.3849154,5.777807
GYRO,110087407099346,110087404229921,-0.6679203,-0.08375636,-0.07962846
ACCEL,110087409559711,110087406736483,1.4909891,7.289147,5.751471
GYRO,110087409893930,110087406736483,-0.64235395,-0.103996366,-0.08921583
ACCEL,110087411899398,110087409243046,1.4718355,7.2149267,5.7059813
GYRO,110087412174034,110087409243046,-0.6167877,-0.12104058,-0.10199899
ACCEL,110087414766273,110087411749608,1.4119805,7.1670427,5.61979
GYRO,110087415043930,110087411749608,-0.59335184,-0.13169321,-0.11265163
ACCEL,110087416925336,110087414256171,1.3281834,7.1383123,5.533599
GYRO,110087417197211,110087414256171,-0.57311183,-0.1380848,-0.12117374
GYRO,110087419508878,110087416762733,-0.55500233,-0.14234586,-0.12863058
ACCEL,110087419791950,110087416762733,1.2802993,7.1047935,5.4498014
ACCEL,110087421853357,110087419269296,1.2036849,7.08564,5.3755813
GYRO,110087422144919,110087419269296,-0.5422192,-0.13915007,-0.13289164
ACCEL,110087424348409,110087421775858,1.1390414,7.0593038,5.301361
GYRO,110087424630857,110087421775858,-0.53369707,-0.134889,-0.13608743
GYRO,110087426567784,110087424282421,-0.52943605,-0.12743217,-0.13608743
ACCEL,110087427392055,110087424282421,1.0672154,7.04015,5.217564
ACCEL,110087429528878,110087426788983,0.99299514,7.016208,5.1481323
GYRO,110087429771482,110087426788983,-0.52837074,-0.11677953,-0.13395691
ACCEL,110087431445805,110087429295546,0.9403227,7.0209966,5.071518
GYRO,110087431669346,110087429295546,-0.53369707,-0.10612689,-0.13076112
GYRO,110087433956169,110087431802108,-0.5432845,-0.09440899,-0.1254348
ACCEL,110087434429607,110087431802108,0.88286185,7.028179,5.0116625
ACCEL,110087436275961,110087434308671,0.83497787,7.0305734,4.908712
GYRO,110087437099815,110087434308671,-0.55500233,-0.080560565,-0.116912685
GYRO,110087438708930,110087436815233,-0.5709813,-0.06458161,-0.10626005
ACCEL,110087439207732,110087436815233,0.7870938,7.028179,4.8105497
ACCEL,110087441662419,110087439321796,0.7224504,7.0329676,4.717176
GYRO,110087441855492,110087439321796,-0.59335184,-0.045406863,-0.094542146
GYRO,110087443995753,110087441828358,-0.61998343,-0.026232118,-0.08175898
ACCEL,110087444594711,110087441828358,0.6937199,7.023391,4.59986
ACCEL,110087446405232,110087444334921,0.6817489,6.987478,4.5040917
GYRO,110087447023617,110087444334921,-0.6508761,-0.0049268445,-0.06897582
ACCEL,110087449458357,110087446841483,0.66738373,6.963536,4.3819876
GYRO,110087449720909,110087446841483,-0.68709505,0.017443692,-0.052996866
GYRO,110087451747471,110087449348046,-0.7286403,0.04301002,-0.040213704
ACCEL,110087452603305,110087449348046,0.6793547,6.9371996,4.279037
ACCEL,110087454026690,110087451854608,0.7032967,6.9228344,4.180875
GYRO,110087454480805,110087451854608,-0.7733814,0.06964161,-0.025300011
ACCEL,110087456685388,110087454361171,0.74399817,6.92044,4.1138372
GYRO,110087457808930,110087454361171,-0.82451403,0.094142675,-0.011451584
ACCEL,110087459065232,110087456867733,0.75118077,6.915652,4.063559
GYRO,110087459348461,110087456867733,-0.87884253,0.119709,-7.9894776E-4
ACCEL,110087461785909,110087459374296,0.7918822,6.908469,4.018069
GYRO,110087462181325,110087459374296,-0.9353015,0.14207953,0.0109189525
ACCEL,110087464131117,110087461880858,0.801459,6.918046,3.9965212
GYRO,110087464352211,110087461880858,-0.99495625,0.16551533,0.020506324
ACCEL,110087466541534,110087464387421,0.83018947,6.939594,3.9677908
GYRO,110087467081117,110087464387421,-1.0556762,0.18682061,0.029028434
ACCEL,110087469426482,110087466893983,0.84934306,6.968324,4.008492
GYRO,110087469861638,110087466893983,-1.1185268,0.2049301,0.035420015
ACCEL,110087471381898,110087469400546,0.86610246,6.956353,4.07553
GYRO,110087471958513,110087469400546,-1.1824427,0.21558273,0.041811597
ACCEL,110087473835232,110087471907108,0.88525605,6.963536,4.144962
GYRO,110087474062003,110087471907108,-1.2452931,0.22197431,0.04820318
GYRO,110087476748617,110087474413671,-1.3070785,0.22410484,0.05139897
ACCEL,110087477041794,110087474413671,0.9139865,6.951565,4.252701
ACCEL,110087479052419,110087476920233,0.9307459,6.9371996,4.3580456
GYRO,110087479742523,110087476920233,-1.3656679,0.22197431,0.055660024
ACCEL,110087482297888,110087479426796,0.95708215,6.906075,4.4921207
GYRO,110087482564242,110087479426796,-1.4199964,0.21451746,0.055660024
ACCEL,110087484346013,110087481933358,0.97144735,6.9108634,4.6860514
GYRO,110087485689398,110087481933358,-1.4721943,0.20279956,0.055660024
ACCEL,110087486648513,110087484439921,0.99299514,6.906075,4.875193
GYRO,110087486790544,110087484439921,-1.5201312,0.18362482,0.053529497
ACCEL,110087489290596,110087486946483,1.0336965,6.8988924,5.0332108
GYRO,110087489456950,110087486946483,-1.5627418,0.1580585,0.05033371
ACCEL,110087491553148,110087489453046,1.0791864,6.8581905,5.157709
GYRO,110087492200909,110087489453046,-1.6010913,0.1314269,0.043942124
ACCEL,110087494007523,110087491959608,1.1127052,6.8318543,5.2439003
GYRO,110087494422315,110087491959608,-1.6351796,0.105860576,0.03648528
GYRO,110087496387107,110087494466171,-1.6660724,0.08349004,0.026897907
ACCEL,110087496877575,110087494466171,1.1438298,6.793547,5.301361
ACCEL,110087499059711,110087496972733,1.1797429,6.745663,5.3660045
GYRO,110087499539503,110087496972733,-1.692704,0.06857634,0.014114743
ACCEL,110087501885753,110087499479296,1.2156559,6.7001734,5.418677
GYRO,110087502207211,110087499479296,-1.717205,0.06005424,0.0013315795
ACCEL,110087504054971,110087501985858,1.2802993,6.669049,5.4641666
GYRO,110087504496898,110087501985858,-1.737445,0.055793185,-0.013582111
GYRO,110087506317523,110087504492421,-1.7576851,0.055793185,-0.028495802
ACCEL,110087506771638,110087504492421,1.3018472,6.5828576,5.535993
ACCEL,110087509045284,110087506998983,1.3210008,6.551733,5.5671177
GYRO,110087509463565,110087506998983,-1.7757945,0.058988973,-0.04234423
GYRO,110087511316065,110087509505546,-1.793904,0.06325003,-0.05619266
ACCEL,110087511760023,110087509505546,1.3066356,6.5325794,5.653309
ACCEL,110087514347055,110087512012108,1.2970588,6.5110316,5.7059813
GYRO,110087514833096,110087512012108,-1.8120135,0.06964161,-0.06897582
ACCEL,110087516697575,110087514518671,1.2946646,6.491878,5.751471
GYRO,110087517546898,110087514518671,-1.8290577,0.07816372,-0.08069372
ACCEL,110087519301898,110087517025233,1.2922704,6.477513,5.7825956
GYRO,110087520337159,110087517025233,-1.8450366,0.08881636,-0.093476884
ACCEL,110087522053357,110087519531796,1.2970588,6.432023,5.7945666
GYRO,110087522400805,110087519531796,-1.8620808,0.103730045,-0.10199899
ACCEL,110087524127159,110087522038358,1.299453,6.4104753,5.7945666
GYRO,110087524626325,110087522038358,-1.8780597,0.12077426,-0.11158637
ACCEL,110087526484138,110087524544921,1.2946646,6.393716,5.801749
GYRO,110087526833982,110087524544921,-1.895104,0.14101428,-0.12010848
ACCEL,110087528868982,110087527051483,1.287482,6.3601966,5.8065376
GYRO,110087529015857,110087527051483,-1.9132135,0.16551533,-0.12756532
ACCEL,110087531467211,110087529558046,1.2635399,6.319495,5.801749
GYRO,110087531634607,110087529558046,-1.9313229,0.19108167,-0.13608743
ACCEL,110087534164450,110087532064608,1.2515689,6.2500634,5.8065376
GYRO,110087534370284,110087532064608,-1.951563,0.21877852,-0.14567481
ACCEL,110087536568305,110087534571171,1.2539631,6.173449,5.7825956
GYRO,110087536748096,110087534571171,-1.9728682,0.24967116,-0.15419692
GYRO,110087539163930,110087537077733,-1.9952388,0.28269434,-0.16165376
ACCEL,110087539750336,110087537077733,1.2467805,6.1088057,5.763442
ACCEL,110087541590909,110087539584296,1.2731167,6.0369797,5.7538652
GYRO,110087541756065,110087539584296,-2.0186746,0.31252173,-0.17017587
ACCEL,110087544202419,110087542090858,1.2826935,5.957971,5.751471
GYRO,110087545010336,110087542090858,-2.044241,0.3423491,-0.17763272
ACCEL,110087546552940,110087544597421,1.2970588,5.9052987,5.78499
GYRO,110087547168878,110087544597421,-2.0708725,0.37004596,-0.18722008
ACCEL,110087549624867,110087547103983,1.2946646,5.8909335,5.8544216
GYRO,110087549902732,110087547103983,-2.0996346,0.39667755,-0.19680746
GYRO,110087551791013,110087549610546,-2.129462,0.41478702,-0.20746009
ACCEL,110087552519346,110087549610546,1.3066356,5.8622026,5.952584
ACCEL,110087554229190,110087552117108,1.3210008,5.8598084,6.0627174
GYRO,110087554764815,110087552117108,-2.1592894,0.4275702,-0.21917799
ACCEL,110087556900128,110087554623671,1.3257892,5.8502316,6.163274
GYRO,110087557265596,110087554623671,-2.1891167,0.43502703,-0.23089589
ACCEL,110087559736690,110087557130233,1.2970588,5.8334723,6.251859
GYRO,110087560491378,110087557130233,-2.2157483,0.43822283,-0.24154852
ACCEL,110087562147003,110087559636796,1.2395979,5.85502,6.3763576
GYRO,110087562953357,110087559636796,-2.2413146,0.43396178,-0.25326642
GYRO,110087564639294,110087562143358,-2.2658157,0.4275702,-0.26498434
ACCEL,110087565521690,110087562143358,1.1749545,5.85502,6.510433
ACCEL,110087567023773,110087564649921,1.1270704,5.8717794,6.6588736
GYRO,110087567580909,110087564649921,-2.287121,0.41798282,-0.27457172
ACCEL,110087569359711,110087567156483,1.050456,5.878962,6.8264675
GYRO,110087569600961,110087567156483,-2.3073611,0.40200385,-0.28415906
ACCEL,110087571929815,110087569663046,0.99778354,5.8598084,6.974908
